=== 延迟检测日志 | 2026-03-25 14:28:59.902475 ===
[2026-03-25 14:28:59.903] [TCP预检开始] 节点总数=5147 | 并发=300
[2026-03-25 14:29:48.616] [❌ 失败] 节点: 🏁RELAY-172.64.153.150-0530 | 端口: 53194 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.307s | 开始: 14:29:40.295 | 结束: 14:29:48.602 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.631] [❌ 失败] 节点: 🏁RELAY-172.64.155.200-0537 | 端口: 53196 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.222s | 开始: 14:29:40.395 | 结束: 14:29:48.616 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.650] [❌ 失败] 节点: 🏁RELAY-172.64.144.100-0529 | 端口: 53195 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.261s | 开始: 14:29:40.372 | 结束: 14:29:48.633 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.684] [✅ 成功] 节点: 🏁RELAY-104.21.76.158-0309 | 端口: 53190 | Xray启动: ✅ 正常 | 延迟: 4709ms | 耗时: 8.499s | 开始: 14:29:40.168 | 结束: 14:29:48.667
[2026-03-25 14:29:48.704] [❌ 失败] 节点: 🇻🇳VN-103.166.183.226-0436 | 端口: 53193 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.391s | 开始: 14:29:40.293 | 结束: 14:29:48.685 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.735] [❌ 失败] 节点: 🏁RELAY-172.64.154.150-0626 | 端口: 53210 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.213s | 开始: 14:29:43.491 | 结束: 14:29:48.704 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.770] [❌ 失败] 节点: 🏁RELAY-172.64.154.222-0606 | 端口: 53209 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.247s | 开始: 14:29:43.490 | 结束: 14:29:48.736 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.815] [❌ 失败] 节点: 🏁RELAY-172.64.154.102-0597 | 端口: 53207 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.32s | 开始: 14:29:43.451 | 结束: 14:29:48.771 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.863] [❌ 失败] 节点: 🏁RELAY-172.64.152.150-0584 | 端口: 53206 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.012s | 开始: 14:29:42.805 | 结束: 14:29:48.817 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.905] [❌ 失败] 节点: 🏁RELAY-172.64.153.155-0571 | 端口: 53205 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.061s | 开始: 14:29:42.804 | 结束: 14:29:48.864 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:48.964] [❌ 失败] 节点: 🇲🇩MD-178.23.190.125-0230 | 端口: 53175 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.937s | 开始: 14:29:38.996 | 结束: 14:29:48.933 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.199] [❌ 失败] 节点: 🏁RELAY-172.64.154.155-0601 | 端口: 53208 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.629s | 开始: 14:29:43.459 | 结束: 14:29:49.088 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:49.297] [❌ 失败] 节点: 🏁RELAY-104.21.76.158-0333 | 端口: 53192 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.911s | 开始: 14:29:40.291 | 结束: 14:29:49.203 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:49.463] [❌ 失败] 节点: 🏁RELAY-172.67.66.62-0271 | 端口: 53179 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.127s | 开始: 14:29:39.246 | 结束: 14:29:49.372 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.501] [❌ 失败] 节点: 🏁RELAY-8.35.211.151-0257 | 端口: 53178 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.235s | 开始: 14:29:39.244 | 结束: 14:29:49.479 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.574] [❌ 失败] 节点: 🏁RELAY-172.67.69.223-0270 | 端口: 53180 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.249s | 开始: 14:29:39.260 | 结束: 14:29:49.509 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.602] [❌ 失败] 节点: 🇱🇻LV-77.73.71.196-0243 | 端口: 53182 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.982s | 开始: 14:29:39.594 | 结束: 14:29:49.575 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.652] [❌ 失败] 节点: 🇩🇪DE-138.124.51.101-0253 | 端口: 53176 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.605s | 开始: 14:29:38.997 | 结束: 14:29:49.603 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.673] [❌ 失败] 节点: 🏁RELAY-8.35.211.155-0258 | 端口: 53177 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.41s | 开始: 14:29:39.242 | 结束: 14:29:49.653 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.703] [❌ 失败] 节点: 🏁RELAY-8.39.125.127-0269 | 端口: 53181 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.082s | 开始: 14:29:39.592 | 结束: 14:29:49.675 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.747] [❌ 失败] 节点: 🏁RELAY-172.67.69.27-0274 | 端口: 53183 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.109s | 开始: 14:29:39.595 | 结束: 14:29:49.704 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.806] [❌ 失败] 节点: 🇺🇸US-13.248.169.48-0052 | 端口: 53189 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.589s | 开始: 14:29:40.166 | 结束: 14:29:49.755 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.839] [❌ 失败] 节点: 🏁RELAY-104.26.5.46-0277 | 端口: 53184 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.211s | 开始: 14:29:39.597 | 结束: 14:29:49.807 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.862] [❌ 失败] 节点: 🇲🇩MD-185.236.233.102-0249 | 端口: 53185 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 10.181s | 开始: 14:29:39.659 | 结束: 14:29:49.840 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.895] [❌ 失败] 节点: 🇺🇸US-13.248.169.48-0035 | 端口: 53187 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.701s | 开始: 14:29:40.162 | 结束: 14:29:49.863 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.926] [❌ 失败] 节点: 🇺🇸US-13.248.169.48-0051 | 端口: 53188 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.732s | 开始: 14:29:40.164 | 结束: 14:29:49.896 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:49.958] [❌ 失败] 节点: 🏁RELAY-172.67.158.20-0319 | 端口: 53191 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.757s | 开始: 14:29:40.170 | 结束: 14:29:49.927 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:50.013] [❌ 失败] 节点: 🏁RELAY-198.41.203.5-0435 | 端口: 53199 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.375s | 开始: 14:29:41.584 | 结束: 14:29:49.959 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:50.058] [❌ 失败] 节点: 🏁RELAY-203.30.190.191-0408 | 端口: 53197 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.505s | 开始: 14:29:41.509 | 结束: 14:29:50.014 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:50.086] [❌ 失败] 节点: 🏁RELAY-203.30.189.191-0409 | 端口: 53198 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.547s | 开始: 14:29:41.512 | 结束: 14:29:50.059 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.135] [❌ 失败] 节点: 🇮🇳IN-152.67.160.174-0587 | 端口: 53251 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 2.007s | 开始: 14:29:48.122 | 结束: 14:29:50.129 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [None]
[2026-03-25 14:29:51.178] [❌ 失败] 节点: 🏁RELAY-185.162.228.229-0404 | 端口: 53200 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.554s | 开始: 14:29:41.586 | 结束: 14:29:51.140 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.202] [❌ 失败] 节点: 🏁RELAY-190.93.245.4-0429 | 端口: 53203 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.379s | 开始: 14:29:42.800 | 结束: 14:29:51.180 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.231] [❌ 失败] 节点: 🏁RELAY-203.24.108.9-0425 | 端口: 53201 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.594s | 开始: 14:29:41.609 | 结束: 14:29:51.203 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.260] [❌ 失败] 节点: 🏁RELAY-190.93.246.4-0434 | 端口: 53204 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 8.43s | 开始: 14:29:42.802 | 结束: 14:29:51.232 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.304] [❌ 失败] 节点: 🇻🇳VN-103.56.160.184-0499 | 端口: 53202 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 9.67s | 开始: 14:29:41.611 | 结束: 14:29:51.281 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.367] [❌ 失败] 节点: 🇸🇬SG-139.99.61.53-0411 | 端口: 53211 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 7.841s | 开始: 14:29:43.493 | 结束: 14:29:51.334 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:51.371] [❌ 失败] 节点: 🇵🇹PT-185.231.233.112-0503 | 端口: 53289 | Xray启动: ❌ 失败 | 延迟: — | 耗时: 0.095s | 开始: 14:29:51.276 | 结束: 14:29:51.371 | 原因: 不支持的 SS 加密算法: 'aes-256-cfb'
[2026-03-25 14:29:51.438] [❌ 失败] 节点: 🏁RELAY-141.101.114.31-0441 | 端口: 53214 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.851s | 开始: 14:29:44.522 | 结束: 14:29:51.372 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.475] [❌ 失败] 节点: 🏁RELAY-141.101.114.134-0440 | 端口: 53213 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.919s | 开始: 14:29:44.520 | 结束: 14:29:51.438 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.540] [❌ 失败] 节点: 🏁RELAY-172.67.196.0-0550 | 端口: 53217 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.778s | 开始: 14:29:44.707 | 结束: 14:29:51.485 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.593] [❌ 失败] 节点: 🏁RELAY-104.18.6.82-0466 | 端口: 53215 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.905s | 开始: 14:29:44.666 | 结束: 14:29:51.571 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.674] [❌ 失败] 节点: 🏁RELAY-172.67.199.34-0494 | 端口: 53212 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 7.101s | 开始: 14:29:44.518 | 结束: 14:29:51.618 | 原因: https://cp.cloudflare.com/generate_204 -> TimeoutError: 
[2026-03-25 14:29:51.692] [❌ 失败] 节点: 🇺🇸US-161.35.229.94-0516 | 端口: 53218 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.968s | 开始: 14:29:44.709 | 结束: 14:29:51.677 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.704] [❌ 失败] 节点: 🏁RELAY-172.67.222.46-0496 | 端口: 53216 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 7.026s | 开始: 14:29:44.667 | 结束: 14:29:51.693 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.719] [❌ 失败] 节点: 🏁RELAY-172.66.40.10-0567 | 端口: 53219 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.527s | 开始: 14:29:45.178 | 结束: 14:29:51.706 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.748] [❌ 失败] 节点: 🏁RELAY-141.101.115.2-0533 | 端口: 53221 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.469s | 开始: 14:29:45.261 | 结束: 14:29:51.730 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.781] [❌ 失败] 节点: 🏁RELAY-172.66.43.1-0574 | 端口: 53229 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.735s | 开始: 14:29:46.013 | 结束: 14:29:51.749 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.946] [❌ 失败] 节点: 🏁RELAY-141.101.114.102-0578 | 端口: 53231 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.775s | 开始: 14:29:46.032 | 结束: 14:29:51.807 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:51.994] [❌ 失败] 节点: 🏁RELAY-141.101.114.25-0588 | 端口: 53232 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.912s | 开始: 14:29:46.035 | 结束: 14:29:51.946 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.073] [❌ 失败] 节点: 🏁RELAY-141.101.114.120-0570 | 端口: 53223 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.642s | 开始: 14:29:45.381 | 结束: 14:29:52.023 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.147] [❌ 失败] 节点: 🏁RELAY-141.101.114.20-0607 | 端口: 53234 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.827s | 开始: 14:29:46.247 | 结束: 14:29:52.074 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.505] [❌ 失败] 节点: 🏁RELAY-141.193.213.20-0649 | 端口: 53236 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.375s | 开始: 14:29:46.773 | 结束: 14:29:52.148 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.559] [❌ 失败] 节点: 🏁RELAY-141.101.114.133-0617 | 端口: 53233 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.261s | 开始: 14:29:46.244 | 结束: 14:29:52.506 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.596] [❌ 失败] 节点: 🏁RELAY-172.67.143.74-0526 | 端口: 53226 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.598s | 开始: 14:29:45.961 | 结束: 14:29:52.560 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.615] [❌ 失败] 节点: 🏁RELAY-198.41.203.3-0576 | 端口: 53227 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.59s | 开始: 14:29:46.007 | 结束: 14:29:52.596 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.672] [❌ 失败] 节点: 🏁RELAY-141.101.114.100-0568 | 端口: 53224 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.824s | 开始: 14:29:45.807 | 结束: 14:29:52.632 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.697] [❌ 失败] 节点: 🏁RELAY-141.101.114.150-0572 | 端口: 53225 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.714s | 开始: 14:29:45.959 | 结束: 14:29:52.673 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.724] [❌ 失败] 节点: 🏁RELAY-141.101.115.121-0585 | 端口: 53230 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.672s | 开始: 14:29:46.026 | 结束: 14:29:52.698 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.798] [❌ 失败] 节点: 🏁RELAY-198.41.203.6-0575 | 端口: 53228 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.735s | 开始: 14:29:46.009 | 结束: 14:29:52.744 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.841] [❌ 失败] 节点: 🇸🇬SG-15.235.147.186-0497 | 端口: 53220 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 7.619s | 开始: 14:29:45.180 | 结束: 14:29:52.799 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:52.877] [❌ 失败] 节点: 🏁RELAY-141.101.114.111-0596 | 端口: 53237 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.95s | 开始: 14:29:46.899 | 结束: 14:29:52.849 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.267] [❌ 失败] 节点: 🇯🇵JP-40.74.100.129-0456 | 端口: 53262 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 3.972s | 开始: 14:29:48.908 | 结束: 14:29:52.880 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [None]
[2026-03-25 14:29:53.296] [❌ 失败] 节点: 🏁RELAY-172.67.125.28-0592 | 端口: 53238 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.375s | 开始: 14:29:46.901 | 结束: 14:29:53.276 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.320] [❌ 失败] 节点: 🏁RELAY-141.101.115.111-0618 | 端口: 53239 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.394s | 开始: 14:29:46.903 | 结束: 14:29:53.297 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.354] [❌ 失败] 节点: 🏁RELAY-141.101.115.120-0616 | 端口: 53240 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.308s | 开始: 14:29:47.013 | 结束: 14:29:53.321 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.561] [❌ 失败] 节点: 🏁RELAY-172.64.156.232-0746 | 端口: 53250 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.234s | 开始: 14:29:48.121 | 结束: 14:29:53.355 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.583] [❌ 失败] 节点: 🏁RELAY-141.101.115.133-0614 | 端口: 53241 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.499s | 开始: 14:29:47.065 | 结束: 14:29:53.564 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.736] [❌ 失败] 节点: 🏁RELAY-172.67.218.162-0549 | 端口: 53242 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.631s | 开始: 14:29:47.067 | 结束: 14:29:53.697 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.762] [❌ 失败] 节点: 🏁RELAY-141.101.115.140-0611 | 端口: 53243 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.655s | 开始: 14:29:47.081 | 结束: 14:29:53.737 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.824] [❌ 失败] 节点: 🏁RELAY-141.101.115.100-0627 | 端口: 53245 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.132s | 开始: 14:29:47.650 | 结束: 14:29:53.782 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.860] [❌ 失败] 节点: 🏁RELAY-185.162.228.228-0650 | 端口: 53253 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.688s | 开始: 14:29:48.137 | 结束: 14:29:53.825 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.938] [❌ 失败] 节点: 🏁RELAY-23.227.38.23-0647 | 端口: 53248 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.744s | 开始: 14:29:48.117 | 结束: 14:29:53.861 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:53.968] [❌ 失败] 节点: 🏁RELAY-141.101.114.17-0628 | 端口: 53246 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 6.287s | 开始: 14:29:47.652 | 结束: 14:29:53.939 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:54.005] [❌ 失败] 节点: 🏁RELAY-172.64.150.170-0639 | 端口: 53249 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.849s | 开始: 14:29:48.119 | 结束: 14:29:53.969 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
[2026-03-25 14:29:54.022] [❌ 失败] 节点: 🏁RELAY-141.101.115.160-0634 | 端口: 53247 | Xray启动: ✅ 正常 | 延迟: — | 耗时: 5.89s | 开始: 14:29:48.116 | 结束: 14:29:54.006 | 原因: https://cp.cloudflare.com/generate_204 -> ClientConnectorError: Cannot connect to host cp.cloudflare.com:443 ssl:default [指定的网络名不再可用。]
